2025-05-20T23:17:15.035602 | User: admin | Action: Viewed Low Stock Items List
2025-05-20T23:17:15.035602 | User: admin | Action: Viewed Report Stats
2025-05-20T23:17:24.8530169 | User: admin | Action: Attempted to delete expired items, none found.
2025-05-20T23:17:24.8594872 | User: admin | Action: Viewed Low Stock Items List
2025-05-20T23:17:24.8594872 | User: admin | Action: Viewed Report Stats
2025-05-20T23:17:28.6469517 | User: admin | Action: Generated Expiring Soon Report: expiring_soon_20250520_231728.txt
2025-05-20T23:17:32.3504797 | User: admin | Action: Generated Expiring Soon Report: expiring_soon_20250520_231732.txt
2025-05-20T23:17:34.6304594 | User: admin | Action: Generated Expiring Soon Report: expiring_soon_20250520_231734.txt
2025-05-20T23:17:37.4109831 | User: admin | Action: Generated Low Stock Report: low_stock_20250520_231737.txt
2025-05-20T23:17:55.8773958 | User: admin | Action: Viewed Low Stock Items List
2025-05-20T23:17:55.8779525 | User: admin | Action: Viewed Report Stats
2025-05-21T11:00:36.2662473 | User: admin | Action: Viewed Dashboard Stats
2025-05-21T11:00:39.2023629 | User: admin | Action: Viewed Low Stock Items List
2025-05-21T11:00:39.2033624 | User: admin | Action: Viewed Report Stats
2025-05-21T11:00:47.1407063 | User: admin | Action: Viewed Dashboard Stats
2025-05-21T11:01:03.1087087 | User: admin | Action: Viewed Dashboard Stats
2025-05-21T11:03:48.2625154 | User: admin | Action: Viewed Low Stock Items List
2025-05-21T11:03:48.2637349 | User: admin | Action: Viewed Report Stats
2025-05-21T11:03:50.4417419 | User: admin | Action: Viewed Low Stock Items List
2025-05-21T11:03:50.4417419 | User: admin | Action: Viewed Report Stats
